Class Label Short,File_Name,Transcript,abusive,audio_path,text,file_exists
C,H_TE_003_C_M_027_006,శ్రీని గాడి గుద్దలో నా మొడ్డ పెడితే'ఎట్లుంటది ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_027_006.npy,శ్రీని గాడి గుద్దలో నా మొడ్డ పెడితే'ఎట్లుంటది ,True
C,H_TE_003_C_M_027_007,నేను ఇప్పుడు ఈ ఎర్రిపుకు గడు ఉన్నాడు కదా వాడ్ని అడ్డంగా కోసి కారం పెడతా ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_027_007.npy,నేను ఇప్పుడు ఈ ఎర్రిపుకు గడు ఉన్నాడు కదా వాడ్ని అడ్డంగా కోసి కారం పెడతా ,True
C,H_TE_003_C_M_027_008,ఖేల్ కథం దుకాణ్ బ్యాండ్ సాలా ఈ లంజ కబుర్లు అపనే ఆపట్లేదు చంపి దెంగుదాం వీడ్ని ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_027_008.npy,ఖేల్ కథం దుకాణ్ బ్యాండ్ సాలా ఈ లంజ కబుర్లు అపనే ఆపట్లేదు చంపి దెంగుదాం వీడ్ని ,True
C,H_TE_003_C_M_027_009,దెంగావో ఇలా ఆడంగి వేషాలు వేస్తే లంగా జాకెట్ వేసి మార్కెట్ లో తిప్పుతా ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_027_009.npy,దెంగావో ఇలా ఆడంగి వేషాలు వేస్తే లంగా జాకెట్ వేసి మార్కెట్ లో తిప్పుతా ,True
C,H_TE_003_C_M_028_001,ఇలాంటి వాళ్ళని ఫాలో అయ్యే వీళ్ళందరికీ బ్రైన్స్ అనేవి ఉండవ్ ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_028_001.npy,ఇలాంటి వాళ్ళని ఫాలో అయ్యే వీళ్ళందరికీ బ్రైన్స్ అనేవి ఉండవ్ ,True
C,H_TE_003_C_M_028_002,వాళ్లేంటి అంటే వాళ్ళకంటూ ఒక అచివ్మెంట్ ఉండదు ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_028_002.npy,వాళ్లేంటి అంటే వాళ్ళకంటూ ఒక అచివ్మెంట్ ఉండదు ,True
C,H_TE_003_C_M_028_003,అయన చెప్పింది అది ప్రతిఒక్కలు చేయగలుగుతారు ప్రతిఒక్కలుచేయగలుగుతారు కాబట్టి కానీ వాడికి వాడు నేను చేసేస్తున్నా న పుట్టిన రోజు కదా ప్రపంచం అంత ఆగిపోయింది నా పుట్టినరోజు ఒక్కటే అందరు సెలెబ్రేట్ చేసుకుంటారు అనే పీసచోలోజికాల్ తెప్పించడానికి చేసే ప్రయత్నం  అది ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_028_003.npy,అయన చెప్పింది అది ప్రతిఒక్కలు చేయగలుగుతారు ప్రతిఒక్కలుచేయగలుగుతారు కాబట్టి కానీ వాడికి వాడు నేను చేసేస్తున్నా న పుట్టిన రోజు కదా ప్రపంచం అంత ఆగిపోయింది నా పుట్టినరోజు ఒక్కటే అందరు సెలెబ్రేట్ చేసుకుంటారు అనే పీసచోలోజికాల్ తెప్పించడానికి చేసే ప్రయత్నం  అది ,True
C,H_TE_003_C_M_029_001,మాయమ్మ నిమ్మకాయలు పెట్టినాడు చూడు పెళ్ళాంపూకోలోమొడ్డ నిమ్మకాయలు మిరపకాయలు పెట్టినాడు లంజోడక గుద్దలో పెట్టుకోవాలారా మిరపకాయలు నీ పెళ్ళాం పూకులోమొడ్డ చిల్లి షూస్ అంట నీ పూకు లో పెట్టుకో షూస్ లంజాకొడకా షూస్ నీ  పూకు లో పెట్టుకో ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_029_001.npy,మాయమ్మ నిమ్మకాయలు పెట్టినాడు చూడు పెళ్ళాంపూకోలోమొడ్డ నిమ్మకాయలు మిరపకాయలు పెట్టినాడు లంజోడక గుద్దలో పెట్టుకోవాలారా మిరపకాయలు నీ పెళ్ళాం పూకులోమొడ్డ చిల్లి షూస్ అంట నీ పూకు లో పెట్టుకో షూస్ లంజాకొడకా షూస్ నీ  పూకు లో పెట్టుకో ,True
C,H_TE_003_C_M_029_002,మై నేమ్ ఐస్ నీ పెళ్ళాం పూకులో నా మొడ్డ మై నేమ్ ఐస్ నీ పెళ్ళాం పూకులో నా మొడ్డ ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_029_002.npy,మై నేమ్ ఐస్ నీ పెళ్ళాం పూకులో నా మొడ్డ మై నేమ్ ఐస్ నీ పెళ్ళాం పూకులో నా మొడ్డ ,True
C,H_TE_003_C_M_030_001,కోజ్జనకోడక ఎందుకు రా అప్పుడే హాకింగ్ నా  కొడుకులు దిగినారు గుద్దలు పెడతా నోట్లో ఒక్కొక్కడికి  మొడ్డ కూడా పీకలేరు నావి ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_030_001.npy,కోజ్జనకోడక ఎందుకు రా అప్పుడే హాకింగ్ నా  కొడుకులు దిగినారు గుద్దలు పెడతా నోట్లో ఒక్కొక్కడికి  మొడ్డ కూడా పీకలేరు నావి ,True
C,H_TE_003_C_M_030_002,తేడా తేడా తేడా తేడా నువ్వు తేడా రా తేడా ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_030_002.npy,తేడా తేడా తేడా తేడా నువ్వు తేడా రా తేడా ,True
C,H_TE_003_C_M_030_003,బాటింగ్ స్టార్ట్ చేశా అంటే లేపుకుని పోత ఒక్కకడిని ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_030_003.npy,బాటింగ్ స్టార్ట్ చేశా అంటే లేపుకుని పోత ఒక్కకడిని ,True
C,H_TE_003_C_M_030_004,దెంగేయ్ ఎం పీకినవ్ రా ఎం పీకినవ్ రా గుద్దల పీకినవ్ లాస్ర్ కి ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_030_004.npy,దెంగేయ్ ఎం పీకినవ్ రా ఎం పీకినవ్ రా గుద్దల పీకినవ్ లాస్ర్ కి ,True
C,H_TE_003_C_M_030_005,ఎగరాదెగ్గినావ్ స్కూల్ ఎగరాదెగ్గినావ్ పోయి పాలు చీకు పో లంజోడక పోయి పాలు చీకు ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_030_005.npy,ఎగరాదెగ్గినావ్ స్కూల్ ఎగరాదెగ్గినావ్ పోయి పాలు చీకు పో లంజోడక పోయి పాలు చీకు ,True
C,H_TE_003_C_M_031_001,సనాతన ధర్మం పైన స్టాలిన్ చేసినవంటి మాటలు వేస్ట్ గడు హౌలాగాడు చేసిండు వాడ్ని తలా తీసుకొని రా ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_031_001.npy,సనాతన ధర్మం పైన స్టాలిన్ చేసినవంటి మాటలు వేస్ట్ గడు హౌలాగాడు చేసిండు వాడ్ని తలా తీసుకొని రా ,True
C,H_TE_003_C_M_032_002,ఆ ప్రిన్స్ గాడి అమ్మగుద్దదెంగా ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_032_002.npy,ఆ ప్రిన్స్ గాడి అమ్మగుద్దదెంగా ,True
C,H_TE_003_C_M_032_003,నేను దానిగూఢలో గోలి దింపుతాను దాని పెద్ద సీన్ అవ్వకుండా నువ్వు చూసుకో దాని గుద్దలో నా  గోలి వెళ్ళాలి ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_032_003.npy,నేను దానిగూఢలో గోలి దింపుతాను దాని పెద్ద సీన్ అవ్వకుండా నువ్వు చూసుకో దాని గుద్దలో నా  గోలి వెళ్ళాలి ,True
C,H_TE_003_C_M_032_005,గూఢపగిలిపోయింది బెహెన్చోడ్ తొరగా చెప్పు తొరగా చెప్పు శే ఐస్ లికె ఆ కామం తో కసేక్కువయిపోయింది ఇరవయ్యినలుగుగంటలు నా  మొడ్డ నోట్లోపెట్టుకొని తిరుగుతాది ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_032_005.npy,గూఢపగిలిపోయింది బెహెన్చోడ్ తొరగా చెప్పు తొరగా చెప్పు శే ఐస్ లికె ఆ కామం తో కసేక్కువయిపోయింది ఇరవయ్యినలుగుగంటలు నా  మొడ్డ నోట్లోపెట్టుకొని తిరుగుతాది ,True
C,H_TE_003_C_M_032_006,వాడి మొడ్డ మోడ్చి వాడి ప్యాంటు లో పెట్టుకోలేదు బెహెన్చోడ్ నా పని చేస్తునట్టు నటిస్తూ నా గర్ల్ఫ్రెండ్ నే దెంగుతాడా ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_032_006.npy,వాడి మొడ్డ మోడ్చి వాడి ప్యాంటు లో పెట్టుకోలేదు బెహెన్చోడ్ నా పని చేస్తునట్టు నటిస్తూ నా గర్ల్ఫ్రెండ్ నే దెంగుతాడా ,True
C,H_TE_003_C_M_033_001,ఎందుకు ఎందుకుపుడతారో తేలేదు కొంతమంది బేసిక్ బాసీసేన్సేఉందదు మనుషులు దెగరా ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_033_001.npy,ఎందుకు ఎందుకుపుడతారో తేలేదు కొంతమంది బేసిక్ బాసీసేన్సేఉందదు మనుషులు దెగరా ,True
C,H_TE_003_C_M_034_001,నీకు సిగ్గూశరం సనినెత్తురు దేవుడు పెడితే నువ్వు మానవజన్మ ఎత్తితే బాధలు కాకుకుండా స్టేజీపైనా దొరికిన మాటలు కాకుండా వేటికి ఆన్సర్ చెప్పు ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_034_001.npy,నీకు సిగ్గూశరం సనినెత్తురు దేవుడు పెడితే నువ్వు మానవజన్మ ఎత్తితే బాధలు కాకుకుండా స్టేజీపైనా దొరికిన మాటలు కాకుండా వేటికి ఆన్సర్ చెప్పు ,True
C,H_TE_003_C_M_034_002,చంద్రబాబు ఎప్పుడు చుసిన ఎవడొకడి సంకెక్కి తిరుగుతాడు అవాడొకడి సంకనాకి కాళ్లుపట్టుకొని ప్రాధేయపడి ముఖ్యమంత్రి అవుతూఉంటాడు ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_034_002.npy,చంద్రబాబు ఎప్పుడు చుసిన ఎవడొకడి సంకెక్కి తిరుగుతాడు అవాడొకడి సంకనాకి కాళ్లుపట్టుకొని ప్రాధేయపడి ముఖ్యమంత్రి అవుతూఉంటాడు ,True
C,H_TE_003_C_M_034_003,సిగ్గు సరం అనిపించాలికదా కాస్త కాకపోయినా కాస్త కాకపోయినా కాస్తన్నా ఎం జనమేతావు మనిషి జనమేనా ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_034_003.npy,సిగ్గు సరం అనిపించాలికదా కాస్త కాకపోయినా కాస్త కాకపోయినా కాస్తన్నా ఎం జనమేతావు మనిషి జనమేనా ,True
C,H_TE_003_C_M_035_001,చెప్పాలంటే చేతులో ఎం పట్టుకున్నాడో అర్ధం కాదు డుంబుల్ ని డిక్ అనుకుంటాడు ఆకు ని పూకు అనుకుంటాడు ఇదిగో ఏడీలాంటోడు అయితే ఇంస్టాగ్రామ్ ని బాత్రూం అనుకుంటాడు ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_035_001.npy,చెప్పాలంటే చేతులో ఎం పట్టుకున్నాడో అర్ధం కాదు డుంబుల్ ని డిక్ అనుకుంటాడు ఆకు ని పూకు అనుకుంటాడు ఇదిగో ఏడీలాంటోడు అయితే ఇంస్టాగ్రామ్ ని బాత్రూం అనుకుంటాడు ,True
C,H_TE_003_C_M_035_002,నీ యబ్బా అవారికిన ఫ్లఆశై లైట్స్ చూస్తే ఎపిలిప్సి వస్తది నాకు నీ ఫాంట్ చూస్తేనే వాచేలావుంది లేకపోతే నేత్ర అది పాదాలకి పిల్స్ అంత దరిద్రంగా ఉంది ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_035_002.npy,నీ యబ్బా అవారికిన ఫ్లఆశై లైట్స్ చూస్తే ఎపిలిప్సి వస్తది నాకు నీ ఫాంట్ చూస్తేనే వాచేలావుంది లేకపోతే నేత్ర అది పాదాలకి పిల్స్ అంత దరిద్రంగా ఉంది ,True
C,H_TE_003_C_M_035_003,చీ నీయమ్మ జీవితం ఎవడో వేడిబుర్రపైన డొమెక్స్ ఇచ్చుకొని దెంగినట్టున్నాడు అందుకే ఇలా ఆడ్ గా బెహావేచేస్తునాడు నిజంగానే రేపు పొద్దున్న హార్పిక్ ని నీళ్లలోని కోలుకొని బ్ల్యూఎవెర్య్ అని ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_035_003.npy,చీ నీయమ్మ జీవితం ఎవడో వేడిబుర్రపైన డొమెక్స్ ఇచ్చుకొని దెంగినట్టున్నాడు అందుకే ఇలా ఆడ్ గా బెహావేచేస్తునాడు నిజంగానే రేపు పొద్దున్న హార్పిక్ ని నీళ్లలోని కోలుకొని బ్ల్యూఎవెర్య్ అని ,True
C,H_TE_003_C_M_035_004,ప్యాంటు లేకుండా ఐసుగడ్డపైనా కుర్చున్నావేంట్రా అంత త్వరగా చెప్తున్నావ్ డైలాగ్ అండ్ మొరెవర్  పోర్న్ చూసినప్పుడు ఫ్రంట్ కామ్ మీద కొట్ట్టుకోవడం ఆపు బొక్కలో వైట్ ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_035_004.npy,ప్యాంటు లేకుండా ఐసుగడ్డపైనా కుర్చున్నావేంట్రా అంత త్వరగా చెప్తున్నావ్ డైలాగ్ అండ్ మొరెవర్  పోర్న్ చూసినప్పుడు ఫ్రంట్ కామ్ మీద కొట్ట్టుకోవడం ఆపు బొక్కలో వైట్ ,True
C,H_TE_003_C_M_035_005,అయినా డైలాగు చెప్పారా అంటే లిప్స్ కదపకుండా సెంకలో సెగ్గడ వాచినట్టు ఆలా లేపుతున్నావేంటి ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_035_005.npy,అయినా డైలాగు చెప్పారా అంటే లిప్స్ కదపకుండా సెంకలో సెగ్గడ వాచినట్టు ఆలా లేపుతున్నావేంటి ,True
C,H_TE_003_C_M_035_006,అయినా డైలాగు చెప్పారా అంటే లిప్స్ కదపకుండా సెంకలో సెగ్గడ వాచినట్టు ఆలా లేపుతున్నావేంటి ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_035_006.npy,అయినా డైలాగు చెప్పారా అంటే లిప్స్ కదపకుండా సెంకలో సెగ్గడ వాచినట్టు ఆలా లేపుతున్నావేంటి ,True
C,H_TE_003_C_M_035_007,ఒరేయ్ ముండా నువ్వు పడితే నిజంగానే పోయేలా ఉందిరా ప్రాణం లేకపోతే ఏంట్రా ఆ వాయిస్ బ్లాక్బోర్డు మీద గోరులతో గెరినట్టు ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_035_007.npy,ఒరేయ్ ముండా నువ్వు పడితే నిజంగానే పోయేలా ఉందిరా ప్రాణం లేకపోతే ఏంట్రా ఆ వాయిస్ బ్లాక్బోర్డు మీద గోరులతో గెరినట్టు ,True
C,H_TE_003_C_M_035_008,నిజం చెప్తున పదిహేను సవస్త్రాలుగా కోమా లో ఉండే పేషెంట్ తో ఈ పాట పడదు అనుకో వాడు సడన్ గా  లేచి వాడి ముడ్డి మీద దెంగి మల్లి కోమా లోకి వెళ్ళిపోతాడు ,"[1.0, 0.0, 0.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/H_TE_003_C_M_035_008.npy,నిజం చెప్తున పదిహేను సవస్త్రాలుగా కోమా లో ఉండే పేషెంట్ తో ఈ పాట పడదు అనుకో వాడు సడన్ గా  లేచి వాడి ముడ్డి మీద దెంగి మల్లి కోమా లోకి వెళ్ళిపోతాడు ,True
N,NH_TE_001_N_F_026_001,"అయన ఒక నాయకుడికన్నా ఎక్కువ ఒక లీడర్ని, ఒక స్టేట్ ప్రెసిడెంట్ని, నేనొక ఎంపీని, నాక్ సెంట్రల్లో క్యాడర్ ఉంది నాక్ సెంట్రల్లో అది ఉంది ఇది ఉంది అనే ఒక తలపొగరుకన్నా, నేనూ మీలా కార్యకర్తనే, మనమందరం కల్సి పార్టీ కోసం పనిచేయాలె ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_F_026_001.npy,"అయన ఒక నాయకుడికన్నా ఎక్కువ ఒక లీడర్ని, ఒక స్టేట్ ప్రెసిడెంట్ని, నేనొక ఎంపీని, నాక్ సెంట్రల్లో క్యాడర్ ఉంది నాక్ సెంట్రల్లో అది ఉంది ఇది ఉంది అనే ఒక తలపొగరుకన్నా, నేనూ మీలా కార్యకర్తనే, మనమందరం కల్సి పార్టీ కోసం పనిచేయాలె ",True
N,NH_TE_001_N_F_028_001,"పొలిటికల్ అనేది స్ట్రెయిట్అవే పాలిటిక్స్ ఉండాలి, నువేం చేస్తావ్ నేనేం చేస్తా ప్రజలకి నువ్ చెప్పిన మానిఫెస్టోగాని లేదా నేన్ చెప్పిన మానిఫెస్టో, లేదా నువ్ అధికారంలో ఉన్నపుడు నువ్ చేసి మెప్పించు లేదా మేం వచ్చినపుడు మెం చేసి మెప్పిస్తాం ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_F_028_001.npy,"పొలిటికల్ అనేది స్ట్రెయిట్అవే పాలిటిక్స్ ఉండాలి, నువేం చేస్తావ్ నేనేం చేస్తా ప్రజలకి నువ్ చెప్పిన మానిఫెస్టోగాని లేదా నేన్ చెప్పిన మానిఫెస్టో, లేదా నువ్ అధికారంలో ఉన్నపుడు నువ్ చేసి మెప్పించు లేదా మేం వచ్చినపుడు మెం చేసి మెప్పిస్తాం ",True
N,NH_TE_001_N_F_034_001,తమిళనాడు లోని ఒక మసీద్ ప్రారంభో త్సవం లో మతసామరస్యం వెల్లువెరిసింది శివగంగాయి జిల్లా ఏలయకుండి సమీపంలో సాలయి గ్రామంలో మసీదాయి ఇలాహి ప్రారంభో త్సవం జనవరి ఇఱవైఒకటినా జరిగింది  ఇందులో ముస్లీలతో పాటు హిందువులు క్రిస్తవులు కూడా పెద్ద సంఖ్యలో పాల్గున్నారు స్థానికుల మతసామరస్యానికి సాక్షంగా నిలిచినా ఈ వేడుకకు అందర్నీ ఆహ్వానిస్తూ మూడు మతచిహానలతో గ్రామంలో వివిధ చోట్ల బ్యానెర్లు కూడా ఏర్పాటుచేశారు ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_F_034_001.npy,తమిళనాడు లోని ఒక మసీద్ ప్రారంభో త్సవం లో మతసామరస్యం వెల్లువెరిసింది శివగంగాయి జిల్లా ఏలయకుండి సమీపంలో సాలయి గ్రామంలో మసీదాయి ఇలాహి ప్రారంభో త్సవం జనవరి ఇఱవైఒకటినా జరిగింది  ఇందులో ముస్లీలతో పాటు హిందువులు క్రిస్తవులు కూడా పెద్ద సంఖ్యలో పాల్గున్నారు స్థానికుల మతసామరస్యానికి సాక్షంగా నిలిచినా ఈ వేడుకకు అందర్నీ ఆహ్వానిస్తూ మూడు మతచిహానలతో గ్రామంలో వివిధ చోట్ల బ్యానెర్లు కూడా ఏర్పాటుచేశారు ,True
N,NH_TE_001_N_F_034_002,తమ గ్రామంలో అన్ని మాటలువారు సగ్యతతో ఉండటం తరతరాలుగా వస్తుంది అని పళని కుమార్ అనే స్థానికుడు చెప్పాడు ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_F_034_002.npy,తమ గ్రామంలో అన్ని మాటలువారు సగ్యతతో ఉండటం తరతరాలుగా వస్తుంది అని పళని కుమార్ అనే స్థానికుడు చెప్పాడు ,True
N,NH_TE_001_N_F_034_004,మసీద్ ప్రారంభో త్సవంలో గ్రామంలోని అన్ని మతాలు వారు ఉత్సాహంగా పాల్గొనడం చాలా సంతోషాన్ని ఇచ్చింది అని దానిని హిమామ్ మొహమ్మద్ యాసిర్ చెప్పారు ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_F_034_004.npy,మసీద్ ప్రారంభో త్సవంలో గ్రామంలోని అన్ని మతాలు వారు ఉత్సాహంగా పాల్గొనడం చాలా సంతోషాన్ని ఇచ్చింది అని దానిని హిమామ్ మొహమ్మద్ యాసిర్ చెప్పారు ,True
N,NH_TE_001_N_F_034_006,తమ గ్రామంలో అలంటి మత విబేధాలు లేకుండా ప్రశాంతంగా ఉన్నాం అని చర్చ్ సిస్టర్ మరియా సూరియా అన్నారు హిందువులు క్రెయిస్తువులు ముస్లిలు అందరు సోదర భావంతో మెలగడం చూస్తుంటే గర్వాంగా ఉందని చెప్పారు ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_F_034_006.npy,తమ గ్రామంలో అలంటి మత విబేధాలు లేకుండా ప్రశాంతంగా ఉన్నాం అని చర్చ్ సిస్టర్ మరియా సూరియా అన్నారు హిందువులు క్రెయిస్తువులు ముస్లిలు అందరు సోదర భావంతో మెలగడం చూస్తుంటే గర్వాంగా ఉందని చెప్పారు ,True
N,NH_TE_001_N_F_034_007,హిందూ ముస్లిం క్రయిస్తవ సోదరులందరు ఒక్కటిగా కలిసిమెలిసి సంతోషంగా జీవిస్తున్నాము అందుకే మాకు గర్వాంగా ఉంది ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_F_034_007.npy,హిందూ ముస్లిం క్రయిస్తవ సోదరులందరు ఒక్కటిగా కలిసిమెలిసి సంతోషంగా జీవిస్తున్నాము అందుకే మాకు గర్వాంగా ఉంది ,True
N,NH_TE_001_N_F_034_008,మసీద్లో మూడు మతాలవారు ఒకర్నిఒకరు ఆలింగనం చేసుకొని స్నేహభావాన్ని ప్రదశ్రించారు తమ తరాలవారికె కాకుండా తరువాత తరాలువారుకూడా ఇదే విధంగా మతసామరస్యయాన్ని కొనసాగించాలని ఆశిస్తున్నట్టు అక్కడ వాళ్ళు చెప్తున్నారు ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_F_034_008.npy,మసీద్లో మూడు మతాలవారు ఒకర్నిఒకరు ఆలింగనం చేసుకొని స్నేహభావాన్ని ప్రదశ్రించారు తమ తరాలవారికె కాకుండా తరువాత తరాలువారుకూడా ఇదే విధంగా మతసామరస్యయాన్ని కొనసాగించాలని ఆశిస్తున్నట్టు అక్కడ వాళ్ళు చెప్తున్నారు ,True
N,NH_TE_001_N_F_035_001,ఈ యువకుడు యువతీ వీరిద్దరి మతాలను పక్కనపెట్టి మొరొక్క మతం సాప్రదాయంగా వివాహం చేసుకున్నారు క్రిస్తవ యువకుడు ముస్లిం యువతీ హిందూ సాంప్రదాయం ప్రకారం పెళ్లిచేసుకున్నారు ,"[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_F_035_001.npy,ఈ యువకుడు యువతీ వీరిద్దరి మతాలను పక్కనపెట్టి మొరొక్క మతం సాప్రదాయంగా వివాహం చేసుకున్నారు క్రిస్తవ యువకుడు ముస్లిం యువతీ హిందూ సాంప్రదాయం ప్రకారం పెళ్లిచేసుకున్నారు ,True
N,NH_TE_001_N_M_002_002,"మతాలగురించి ధర్మగురువులు మాట్లాడుకోవాలి, రెండు వేరెవేరే ధర్మాలకు చెందిన ధర్మగురువు గనక కూర్చుని మాట్లాడితే సమస్యలు తెముల్తాయ్, వాళ్ళు మాట్లాడుకోడంలో కూడా విజ్ఞత ఉంటుంది ఒక మెట్యూరిటీ ఉంటుంది వాళ్ళు సమస్యలను పరిష్కరించగల్గుతారు ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_M_002_002.npy,"మతాలగురించి ధర్మగురువులు మాట్లాడుకోవాలి, రెండు వేరెవేరే ధర్మాలకు చెందిన ధర్మగురువు గనక కూర్చుని మాట్లాడితే సమస్యలు తెముల్తాయ్, వాళ్ళు మాట్లాడుకోడంలో కూడా విజ్ఞత ఉంటుంది ఒక మెట్యూరిటీ ఉంటుంది వాళ్ళు సమస్యలను పరిష్కరించగల్గుతారు ",True
N,NH_TE_001_N_M_003_001,"మతమనేది చాల సున్నితమైన అంశం, మతం అంటేనే అభిప్రాయం నా ఒపీనియన్, దేవుడ్ని నేను ఇలా చూడాలనుకుంటున్నాను  నిరాకారుడిగా, ఈశ్వరుడిగా, అల్లాహ్గా , జీససుగా, మతం అంటేనే అది తన సొంత అభిప్రాయమని, భగవంతుడ్ని ఎవ్వరు ఎలాగైనా చూడొచ్చు, అంతమాత్రాన కొట్టుకుని సచ్చిపోవాల్సిన అవసరం లేదు, ఇంకొక మతాల్ని కించపరాల్సిన అవసరంలేదు ","[0.0, 0.0, 1.0, 0.0, 0.0]",/kaggle/input/hs-telugu-npy/audio_npy/NH_TE_001_N_M_003_001.npy,"మతమనేది చాల సున్నితమైన అంశం, మతం అంటేనే అభిప్రాయం నా ఒపీనియన్, దేవుడ్ని నేను ఇలా చూడాలనుకుంటున్నాను  నిరాకారుడిగా, ఈశ్వరుడిగా, అల్లాహ్గా , జీససుగా, మతం అంటేనే అది తన సొంత అభిప్రాయమని, భగవంతుడ్ని ఎవ్వరు ఎలాగైనా చూడొచ్చు, అంతమాత్రాన కొట్టుకుని సచ్చిపోవాల్సిన అవసరం లేదు, ఇంకొక మతాల్ని కించపరాల్సిన అవసరంలేదు ",True
